Title,Description,Author,Link,Image
"‘Outlander,’ ‘Dark Winds’ Actors Join Indigenous Drama ‘Many Wounds’ (Exclusive)","Dark Winds and Blood Quantum actor Kiowa Gordon and Sera-Lys McArthur (Café Daughter, Outlander) have joined the cast of Many Wounds, a contemporary re-imagining of Lee Tamahori’s ground-breaking 1994 Maori film Once Were Warriors, set among indigenous communities in Canada. Skye Pelletier (Prey) stars in Many Wounds as Mashka, a young teenager on the cusp […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/outlander-dark-winds-actors-join-indigenous-drama-many-wounds-1235844100/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Once-Were-Warriors-remake.jpeg?w=450&h=253&crop=1
Stephen Rea to Receive Irish Academy Award for Lifetime Achievement,"Oscar-nominated Irish actor Stephen Rea (The Crying Game, Michael Collins, Greta) will be honored with the Irish Academy Award for Lifetime Achievement for his “outstanding contribution to the Irish and international screen industry,” the Irish Film & Television Academy (IFTA) unveiled on Wednesday. Rea will be presented with the honor in the presence of family, friends and industry colleagues […]",Georg Szalai,https://www.hollywoodreporter.com/movies/movie-news/stephen-rea-irish-academy-award-lifetime-achievement-2024-1235844101/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Rea.jpg?w=450&h=253&crop=1
Apple Releases 19-Minute Takashi Miike Short Film Shot on an iPhone,"Apple had a surprise in store Wednesday for fans of Japanese manga and the always-stimulating, neo-noir cinema of Takashi Miike — a 19-minute short film made by the filmmaker using only an iPhone 15 Pro. Titled Midnight, the mini-movie is an adaptation of a lesser-known work by legendary Japanese manga artist Osamu Tezuka. Much of […]",Patrick Brzeski,https://www.hollywoodreporter.com/movies/movie-news/apple-takashi-miike-short-film-midnight-iphone-1235844102/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/2301121_iPhone15_A11612_0205_fin_RGB.jpg?w=450&h=253&crop=1
Nicholas Hoult Talks Preparations to Play Lex Luthor in James Gunn’s ‘Superman’,"Nicholas Hoult is sharing some insight into his preparations to play Lex Luthor in James Gunn’s upcoming Superman. The actor stopped by the Inside of You with Michael Rosenbaum podcast to chat about his acting career, including the highly-anticipated movie, which began production last week, per the director. Hoult looked back at his time auditioning […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/superman-nicholas-hoult-lex-luthor-preparations-1235843953/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Nicholas-Hoult-getty-H-2024.jpg?w=450&h=253&crop=1
Mark Wahlberg Wants to Focus on Doing Movies the “Whole Entire Family Can See”,"Mark Wahlberg is all about making family-friendly movies at the moment. The veteran actor recently opened up to Yahoo Entertainment about the types of projects he looks for as he embraces getting older, similar to some of his latest roles in The Family Plan, Uncharted and Arthur the King. “You know, I do enjoy doing things […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/mark-wahlberg-focus-making-family-friendly-movies-1235843761/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Mark-Wahlberg-getty-H-2024.jpg?w=450&h=253&crop=1
Predicting This Year’s Oscar Winners Using Just Math,"When I watch the Oscars this year, I’m hoping the famously unlucky number 13 will be lucky that night. There are plenty of 13s to go around. Oppenheimer leads all films with 13 nominations, the most since The Shape of Water. A total of 13 movies were nominated for at least one of best picture, […]",Ben Zauzmer,https://www.hollywoodreporter.com/lists/oscars-winners-odds-ben-zauzmer-2024-math/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Oppenheimer-Poor-Things-and-Killers-of-the-Flower-Moon-Split-Everett-H-2024.jpg?w=450&h=253&crop=1
Kirsten Dunst Didn’t Act for Two Years After Only Being Offered “Sad Mom” Roles,"Kirsten Dunst is opening up about ageism in Hollywood and why she hasn’t been working as much lately. In a cover story for Marie Claire as part of its 2024 Makers Issue, the Oscar-nominated actress explained that following her role in 2021’s The Power of the Dog, she was only being offered one kind of […]",Christy Piña,https://www.hollywoodreporter.com/movies/movie-news/kirsten-dunst-ageism-hollywood-superhero-films-1235843274/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-1492008779-copy.jpg?w=450&h=253&crop=1
Kevin Spacey to Play The Devil in Italian Thriller ‘The Contract’,"Seven years after his career imploded amid dozens of sexual misconduct accusations, Kevin Spacey’s ongoing efforts to resurrect his career have taken him to Italy. The two-time Oscar winner will star as The Devil in The Contract, one of three projects that will soon involve Italian filmmaker Massimiliano Caroletti and his wife, the former porn […]",Martina Barone,https://www.hollywoodreporter.com/movies/movie-news/kevin-spacey-to-play-the-devil-in-italian-thriller-the-contract-1235843259/,https://www.hollywoodreporter.com/wp-content/uploads/2023/11/Kevin-Spacey-Photocall-Italy-GettyImages-1457515461-H-2023.jpg?w=450&h=253&crop=1
Equis Celebrates This Year’s Latino Nominees’ Road to the Gold,"This story was created in paid partnership with Equis. Latino directors, producers, and actors are set to take this year’s Oscars, with nominations across categories like Best Picture, Best Cinematography, and Best Animated Feature. The nominations are a huge milestone for Latino representation in Hollywood—like America Ferrera’s nomination for Best Supporting Actress (and her first-ever […]",Ashley Lan,https://www.hollywoodreporter.com/movies/movie-news/equis-celebrates-this-years-latino-nominees-road-to-the-gold-1235839893/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Equis_Article_Image.jpg?w=450&h=253&crop=1
A ‘Star Wars’ Actor Says Goodbye (to His Memorabilia),"Anthony Daniels is parting with his head, and he’s feeling a little hesitant. The actor, who has played the intergalactic robot C-3PO in numerous Star Wars movies and TV shows spanning over 40 years, is unloading his entire collection of Star Wars goodies in an auction thrown by memorabilia specialists Propstore that will be held […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/star-wars-actor-anthony-daniels-1235842791/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/AD-PS-2024-1_2500-e1707813422310-copy.jpg?w=450&h=253&crop=1
Regé-Jean Page Joining Steven Soderbergh’s ‘Black Bag’,"Regé-Jean Page is pulling another role out of the bag. The Bridgerton breakout will star in Steven Soderbergh’s Black Bag, The Hollywood Reporter has confirmed. Focus Features acquired the project last month, after The Hollywood Reporter broke the news that the filmmaker was shopping the package with Cate Blanchett and Michael Fassbender attached to star. […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/rege-jean-page-joining-steven-soderbergh-black-bag-1235843314/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-2013533620-copy.jpg?w=450&h=253&crop=1
"Kit Harington, Scoot McNairy Get Caught Up in Drug Trafficking in ‘Blood for Dust’ Trailer",Kit Harington and Scoot McNairy play old friends who reunite under dangerous circumstances in the first trailer for crime thriller Blood for Dust. The Avenue is set to release director Rod Blackhurst’s feature in select theaters and on digital platforms April 19 following its premiere at last year’s Tribeca Festival. Josh Lucas and Stephen Dorff […],Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/blood-for-dust-trailer-kit-harington-scoot-mcnairy-1235843182/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Blood-for-Dust-trailer.jpg?w=450&h=253&crop=1
"Ryan Gosling, Ariana Grande, America Ferrera Round Out 2024 Oscars Presenters","The Academy of Motion Picture Arts and Sciences has added another round of presenters for its upcoming 96th Oscars that will take place on Sunday. Emily Blunt, Cynthia Erivo, America Ferrera, Sally Field, Ryan Gosling, Ariana Grande, Ben Kingsley, Melissa McCarthy, Issa Rae, Tim Robbins, Steven Spielberg, Mary Steenburgen, Anya Taylor-Joy, Charlize Theron, Christoph Waltz […]",Beatrice Verhoeven,https://www.hollywoodreporter.com/movies/movie-news/ariana-grande-ryan-gosling-2024-oscars-presenters-1235843163/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Ariana-Grande-and-America-Ferrera.jpg?w=450&h=253&crop=1
‘Teenage Mutant Ninja Turtles: Mutant Mayhem’ Director Jeff Rowe Signs First-Look Deal With Paramount Animation,"Teenage Mutant Ninja Turtles: Mutant Mayhem filmmaker Jeff Rowe is continuing his collaboration with Paramount Animation. The studio announced Tuesday that Rowe has signed a multi-year first-look development deal, covering his pursuits in directing, development, producing and executive producing on animated and live-action titles. He is currently at work for the studio on directing the […]",Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/teenage-mutant-ninja-turtles-jeff-rowe-paramount-animation-1235843093/,https://www.hollywoodreporter.com/wp-content/uploads/2023/08/tmntmm166k.jpg?w=450&h=253&crop=1
Dakota Johnson on ‘Madame Web’ Blowback: “I’ll Never Do Anything Like It Again”,"Dakota Johnson is opening up about Madame Web. The actress detailed her feelings about the Sony-Marvel film flopping at the box office and getting bashed by critics and fans as one of the worst modern superhero films ever made. As she’s previously hinted during the movie’s publicity tour, Johnson said the project’s script about a […]",James Hibberd,https://www.hollywoodreporter.com/movies/movie-news/dakota-johnson-madame-web-interview-1235843085/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Dakota-Johnson-GettyImages-2007278022-H-2024.jpg?w=450&h=253&crop=1
Cameron Diaz in Talks to Join Keanu Reeves in Jonah Hill’s ‘Outcome’ Comedy,"Cameron Diaz in talks to star opposite Keanu Reeves in the dark comedy Outcome, which Jonah Hill will direct and also star in. The Apple Studios pic will center on Reeves as Reef, a damaged Hollywood star who must dive into the dark depths of his past to confront his demons and make amends after he is […]",Etan Vlessing,https://www.hollywoodreporter.com/movies/movie-news/cameron-diaz-keanu-reeves-jonah-hill-outcome-movie-1235843060/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Cameron-Diaz-Headshot-Red-Dress-Cropped-Photo-Credit-Michael-Thompson-H-2024.jpg?w=450&h=253&crop=1
Box Office: ‘Dune: Part Two’ Makes Major Gains With Younger Adults,"Forget about sweet and savory. Try sweet and sandy. It’s a dish that’s turned into power food for Timothée Chalamet, star of Christmas blockbuster Wonka — which has quietly rung up $624.8 million at the global box office — and now Dune: Part Two. Last year, the young actor rocketed to No. 7 on the […]",Pamela McClintock,https://www.hollywoodreporter.com/movies/movie-news/box-office-dune-part-two-younger-adults-audience-1235842993/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/rev-1-DUN2-T3-0054r_High_Res_JPEG-copy.jpg?w=450&h=253&crop=1
"DC Parody ‘The People’s Joker’ Expands Its Theatrical Plans, Launches New Trailer (Exclusive)","The People’s Joker is dealing out a set of new theatrical dates, and has unveiled a new trailer to mark the occasion. In addition to arriving in New York next month, the DC parody will also screen at Alamo Drafthouse locations nationwide. And it has booked dates in theaters in Los Angeles, Austin, Texas; Denver, […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/dc-parody-the-peoples-joker-1235841068/,https://www.hollywoodreporter.com/wp-content/uploads/2023/12/Joker-Smoking-Vera-Drew-H-2023.jpg?w=450&h=253&crop=1
A24’s ‘Civil War’ Movie Provokes Timing Debate Amid Some Fearing Actual Civil War,"The upcoming release of A24’s Civil War during a contentious presidential election year comes amid worry about the prospect of an actual civil war — or, at least, real-life political violence — and has some questioning the movie’s timing. The film from acclaimed writer-director Alex Garland (Ex Machina) imagines a near-future dystopia where the United […]",James Hibberd,https://www.hollywoodreporter.com/movies/movie-news/civil-war-movie-timing-maga-violence-1235831454/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Screen-Shot-2024-02-22-at-1.05.25-PM-2.png?w=450&h=253&crop=1
Harvey Guillén Says He’s Optimistic Disney Could Develop a Queer Princess Soon,"Harvey Guillén is “optimistic” we’re headed toward a world with a queer Disney princess. The What We Do in the Shadows and Wish actor said this week he thinks “we are in the life span of that potentially happening.” “I think they’re making strides in the right direction,” Guillén told ComicBook.com of Disney’s queer representation. […]",Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/harvey-guillen-optimistic-disney-queer-princess-1235842860/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/HarveyGuillenGettyImages-1933661839.jpg?w=450&h=253&crop=1
Rita Moreno Says She Took Inspiration From Hollywood “Bitches” for ‘The Prank’ Role,"Rita Moreno took inspiration from her real-life experiences with Hollywood “bitches” for her role in The Prank.  The nonagenarian EGOT winner dropped by The View on Monday to promote the upcoming comedic film, in which she plays a mean-spirited teacher who is accused of murder by two of her students after she threatens to fail […]",Tatiana Tenreyro,https://www.hollywoodreporter.com/movies/movie-news/rita-moreno-inspired-by-bitches-the-prank-movie-1235842292/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-14722153041.jpg?w=450&h=253&crop=1
Kim Kardashian Thriller Movie Lands at Amazon MGM,"A thriller feature that is set to star Kim Kardashian has landed at Amazon MGM Studios. Plot details are currently under wraps for the untitled project that stemmed from an original idea by Natalie Krinsky, who will write the script. Krinsky conceived the idea with Kardashian in mind, and it has yet to be determined […]",Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/kim-kardashian-thriller-movie-amazon-mgm-1235842594/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-1960837978-copy.jpg?w=450&h=253&crop=1
Rebecca Ferguson Joins Chris Pratt in Thriller ‘Mercy’,"In her first move since the big debut for Dune: Part Two, Rebecca Ferguson has signed on to star opposite Chris Pratt in Mercy, the sci-fi thriller for Amazon MGM Studios, The Hollywood Reporter has confirmed. Wanted director Timur Bekmambetov will helm the film from a script by Marco van Belle. Pratt stars as a […]",Etan Vlessing,https://www.hollywoodreporter.com/movies/movie-news/rebecca-ferguson-chris-pratt-mercy-1235842535/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-1998752159-copy.jpg?w=450&h=253&crop=1
"In New ‘Garfield Movie’ Trailer, Garfield’s Long-Absent Dad Enlists His Help on an Adventure","The Garfield Movie is ringing in Monday — Garfield’s least favorite day — with a new action-packed trailer.  While the first trailer shared the wholesome story of how Garfield (voiced by Chris Pratt) entered Jon’s (voiced by Nicholas Hoult) life, the latest preview gets to Garfield’s unexpected reunion with his biological dad, Vic (voiced by Samuel […]",Tatiana Tenreyro,https://www.hollywoodreporter.com/movies/movie-news/garfield-movie-trailer-chris-pratt-1235842171/,https://www.hollywoodreporter.com/wp-content/uploads/2024/01/O_f3150_0070_comp_v003.1064-H-2024.jpg?w=450&h=253&crop=1
"In Fiery Monologue, Patton Oswalt Calls Out David Zaslav for Dumping Movies","Patton Oswalt took a shot at Warner Bros. Discovery chief David Zaslav during his opening monologue as host of the 71st Motion Picture Sound Editors Golden Reel Awards. Oswalt kicked off the MPSE ceremony Sunday in Los Angeles by lamenting the challenges that Hollywood faced in 2023. Oswalt, who also hosted the event last year, […]",Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/patton-oswalt-david-zaslav-coyote-vs-acme-1235842255/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-1914052601.jpg?w=450&h=253&crop=1
‘How to Train Your Dragon’ Lands ‘Fall of the House of Usher’ Actress Ruth Codd (Exclusive),"TikToker-turned-actress Ruth Codd has joined the cast of Universal’s live-action adaptation of DreamWorks Animation’s How to Train Your Dragon. Dean DeBlois, who co-wrote and directed the original and revered trilogy, is steering the new feature, returning as writer, director and executive producer. Dragon is currently shooting in Ireland. Codd joins Mason Thames (The Black Phone) and […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/how-to-train-your-dragon-ruth-codd-1235828136/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/GettyImages-1436620835.jpg?w=450&h=253&crop=1
Deutsche Bank Frieze L.A. Film Award Announces 2024 Winning Filmmakers,"On Jan. 25, eight emerging filmmakers were shortlisted for the 2024 Deutsche Bank Frieze Los Angeles Film Award, presented in collaboration with the Ghetto Film School and Fifth Season, the global art platform. Octavia Anderson, Jonathan Estrada-Salazar, Celine Eva, Jeanine Fiser, Kaylen Ng, Miguel Ramirez, Kat Torres and Britt Williams make up the short list […]",Brande Victorian,https://www.hollywoodreporter.com/movies/movie-news/deutsche-bank-frieze-los-angeles-prize-filmmakers-shortlist-1235806914/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Kaylen-Ng-left-and-Britt-Williams.jpg?w=450&h=253&crop=1
"‘Dune: Part Two’ Deleted Scenes Will Not Be Released, Cut Actor “Heartbroken”","The blockbuster Dune: Part Two is nearly three hours long, but it could have been even longer. And director Denis Villeneuve says that any cut scenes will not be seen by the public. “I’m a strong believer that when it’s not in the movie, it’s dead,” the director told Collider when asked if he will […]",James Hibberd,https://www.hollywoodreporter.com/movies/movie-news/dune-2-deleted-scenes-1235842178/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/MCDDUPA_WB054-H-2024.jpg?w=450&h=253&crop=1
"Taraji P. Henson Encourages Actors to Tell Their Truth at ABFF Honors: “If You Stay Quiet, Nothing Changes”","Taraji P. Henson showed off one of her tattoos as she took to the stage at the American Black Film Festival Honors on Sunday night. “I got this tattoo a year ago, ‘The truth,’” she said, raising her left arm to the crowd, “because at the end of the day, that’s all we have, our […]",Brande Victorian,https://www.hollywoodreporter.com/movies/movie-news/taraji-p-henson-encourages-truth-abff-honors-1235842221/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-2057002835-copy.jpg?w=450&h=253&crop=1
"Picturehouse Takes ‘From Hilde, With Love’ for U.K.","Picturehouse Entertiainment has picked up From Hilde, With Love, the new drama from German director Andreas Dresen (Stopped on Track) for the U.K. and Ireland, adding to a swath of European deals for the title, which premiered at the Berlin Film Festival last month. Liv Lisa Fries (Babylon Berlin) stars in the 1940s-set drama as […]",Scott Roxborough,https://www.hollywoodreporter.com/movies/movie-news/picturehouse-takes-andreas-dresen-film-from-hilde-with-love-for-uk-1235842069/,https://www.hollywoodreporter.com/wp-content/uploads/2024/01/Berlinale-2024-From-Hilde-With-Love_c-Pandora-Film-Produktion_Frederic-Batier.jpg?w=450&h=253&crop=1
"Jimmy Kimmel Talks Oscars Plans, Late-Night Future and the Return of His “Muse” Donald Trump","As Jimmy Kimmel sees it, hosting the Oscars is a lot like taking a plane trip. “You don’t think too much about it if it went well,” he explains. “If it was terrible, you tell everyone you know about it — the turbulence, the delay, how long you had to sit in the airport waiting.” […]",Lacey Rose,https://www.hollywoodreporter.com/movies/movie-features/jimmy-kimmel-interview-oscars-plans-barbie-trump-oppenheimer-1235840212/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/IMG_2730-H-2024.jpg?w=450&h=253&crop=1
American Society of Cinematographers Awards: ‘Oppenheimer’s’ Hoyte van Hoytema Wins Film Prize,"Oppenheimer continued its dominant awards season form on Sunday night at the American Society of Cinematographers’ ASC Outstanding Achievement Awards, with Hoyte van Hoytema taking the prize for theatrical feature film. The win was Van Hoytema’s first ASC award, after previously being nominated for Dunkirk (2018) and Tinker Tailor Soldier Spy (2012). On the TV […]",Abid Rahman,https://www.hollywoodreporter.com/movies/movie-news/american-society-of-cinematographers-awards-2024-winners-1235842029/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/ASC-2024.jpeg?w=450&h=253&crop=1
China Box Office: ‘Madame Web’ Loses Weekend to ‘Dune: Part One’ Rerelease,"Taiwanese black comedy thriller The Pig, the Snake and the Pigeon brought some fresh momentum to China’s theatrical box office over the weekend, beating four local blockbusters that had dominated the market since the Lunar New Year holiday kicked off early last month. The hit crime movie, which was released in Taiwan last October, earned […]",Patrick Brzeski,https://www.hollywoodreporter.com/movies/movie-news/china-box-office-madame-web-dune-part-one-1235842012/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/MCDMAWE_CO006.jpg?w=450&h=253&crop=1
‘Oppenheimer’ Leads the Winners at Sound Editors Golden Reel Awards,"Oppenheimer prevailed in a pair of categories, while such features as Maestro, Spider-Man: Across the Universe and Society of the Snow also picked up prizes at the 71st Motion Picture Sound Editors Golden Reel Awards. Hosted by Patton Oswalt, the MPSE ceremony was held Sunday at the Wilshire Ebell Theatre in Los Angeles. Michael Dinner, […]",Ryan Gajewski,https://www.hollywoodreporter.com/movies/movie-news/mpse-golden-reel-awards-2024-winners-list-1235841855/,https://www.hollywoodreporter.com/wp-content/uploads/2023/07/GF-02770.jpg?w=450&h=253&crop=1
‘Barbie’ Wins Big at 2024 Guild of Music Supervisors Awards,"Greta Gerwig’s Barbie won big at the 14th annual Guild of Music Supervisors Awards on Sunday, with the film taking home the awards for best music supervision for a film budgeted over $25 million, and best song written and/or recorded for a film. George Drakoulias took home both of those awards, the latter being for […]",Beatrice Verhoeven,https://www.hollywoodreporter.com/movies/movie-news/2024-guild-of-music-supervisors-awards-winners-barbie-best-song-1235840665/,https://www.hollywoodreporter.com/wp-content/uploads/2024/01/BAR-FP-271-H-2024.jpg?w=450&h=253&crop=1
How Jack Black Ended Up Covering Britney Spears’ “Baby One More Time” in ‘Kung Fu Panda 4’,"Eight years after the release of the third film in the Kung Fu Panda franchise, Jack Black is back for a fourth go-around — and this time, he is bringing his musical side to the movie. Last week, Black posted a cover of Britney Spears’ hit song “Baby One More Time” on his social media, […]",Kirsten Chuba,https://www.hollywoodreporter.com/movies/movie-news/jack-black-britney-spears-baby-one-more-time-kung-fu-panda-4-1235841933/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/jackblack.jpg?w=450&h=253&crop=1
"Crunchyroll Anime Awards: ‘Jujutsu Kaisen’ Takes Top Honors; Megan Thee Stallion, Bong Joon-ho Among Presenters","Jujutsu Kaisen Season 2 was the big winner at Crunchyroll’s Anime Awards in Tokyo over the weekend, taking the top-prize anime of the year honor and triumphing in 10 additional categories, including best director, best character design, best action and best cinematography. The best film prize went to Mokoto Shinkai’s anime blockbuster Suzume, while Demon […]",Patrick Brzeski,https://www.hollywoodreporter.com/movies/movie-news/crunchyroll-anime-awards-winners-2024-list-1235841942/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/megan.jpg?w=450&h=253&crop=1
"ACE Eddie Awards: ‘The Holdovers,’ ‘Oppenheimer’ and ‘Taylor Swift: The Eras Tour’ Among Winners","Universal’s Oppenheimer and Focus Features’ The Holdovers won the top theatrical prizes Sunday at the 74th Annual ACE Eddie Awards, presented by the American Cinema Editors at UCLA’s Royce Hall. ACE president Kevin Tent, who presided over the event, won best edited feature film, comedy, for The Holdovers, while the drama feature award went to […]",Tyler Coates,https://www.hollywoodreporter.com/movies/movie-news/ace-eddie-awards-2024-winners-list-1235841762/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/The-Holdovers-Oppenheimer-Taylor-Swift-The-Eras-Tour-publicity-H-2024.jpg?w=450&h=253&crop=1
"LA, Italia Film Fest: Richard Dreyfuss, Diane Warren and Matteo Garrone Set for Honors on Sunday Night","The Oscar-winning actor Richard Dreyfuss, the songwriter and perennial Oscar bridesmaid Diane Warren and Matteo Garrone, the director of this year’s best international feature Oscar-nominated Italian film Io Capitano, will all be honored on Sunday night during the opening ceremony of the 19th Los Angeles, Italia Film, Fashion and Art Festival at Hollywood’s TCL Chinese […]",Scott Feinberg,https://www.hollywoodreporter.com/movies/movie-news/la-italia-film-fest-richard-dreyfuss-diane-warren-matteo-garrone-1235841861/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/BookClubGettyImages-956583196.jpg?w=450&h=253&crop=1
Box Office: ‘Dune 2’ Delivers on Promise With Big $82.5M Domestic Opening and $100M Overseas,"Warner Bros. and Legendary’s Dune: Part Two has delivered on its promise to reenergize the box office after a terrible early winter. Denis Villeneuve’s sequel — sporting an A-list cast led by Timothée Chalamet and Zendaya — opened to $82.5 million in North America this weekend, double the first film and the biggest start of […]",Pamela McClintock,https://www.hollywoodreporter.com/movies/movie-news/dune-part-two-box-office-1235839660/,https://www.hollywoodreporter.com/wp-content/uploads/2023/07/rev-1-DUN2-38301r_High_Res_JPEG.jpg?w=450&h=253&crop=1
"CAS Awards: ‘Oppenheimer,’ ‘The Last of Us,’ ‘The Bear’ Among Winners","The Cinema Audio Society Awards took place on Saturday, honoring Oppenheimer, The Last of Us and The Bear with winning trophies this year. The sound mixing team behind Oppenheimer took home the award in the live-action competition, beating the teams behind Barbie, Ferrari, Killers of the Flower Moon and Maestro. Cinema Audio Society, which honors outstanding sound mixing in […]",Beatrice Verhoeven,https://www.hollywoodreporter.com/movies/movie-news/2024-cinema-audio-society-awards-winners-list-1235840792/,https://www.hollywoodreporter.com/wp-content/uploads/2023/07/GF-02770.jpg?w=450&h=253&crop=1
USC Scripter Awards: ‘American Fiction’ and ‘Slow Horses’ Take Top Honors,"The writers behind the feature American Fiction and the TV adaptation Slow Horses took home the top honors at the USC Scripter Awards, which honors the best adapted projects of the year. Both the original authors as well as the screenwriters share the award. Author Percival Everett, whose 2001 novel Erasure inspired American Fiction, joined […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/usc-scripter-awards-2024-winners-1235839123/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/American-Fiction-Slow-Horses-publicity-H-2024.jpg?w=450&h=253&crop=1
Paul Dano Says “Quantity Over Quality” in Hollywood Contributed to Superhero Fatigue,"Paul Dano is sharing his thoughts on the superhero fatigue that’s hitting the film industry, calling it a “welcome moment” he thinks could lead to better movies down the road. During an interview with The Independent, published online Saturday, the Spaceman actor said he feels “quantity over quality” in recent years played a role in […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/paul-dano-quantity-over-quality-contributed-movie-superhero-fatigue-1235841751/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Paul-Dano-getty-H-2024.jpg?w=450&h=253&crop=1
Hollywood Flashback: ‘It Happened One Night’ Swept the Town Off Its Feet,"It Happened One Night unspooled in theaters Feb. 22, 1934, and 90 years on, it remains the greatest rom-com to ever do it. Based on the 1933 Cosmopolitan short story “Night Bus” (also the movie’s shooting title), it follows a spoiled socialite (Claudette Colbert) who, against her father’s wishes, boards a Greyhound from Miami to […]",Seth Abramovitch,https://www.hollywoodreporter.com/movies/movie-news/it-happened-oscars-categories-1235837203/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/SIJA119_EC178-H-2024.jpg?w=450&h=253&crop=1
Kevin Tent on His 30-Year Partnership With Alexander Payne and Why He Knew ‘The Holdovers’ Would be a Hit,"As Alexander Payne’s longtime editor, Kevin Tent is one of the very first people to see footage of each film. When he watched the first round of dailies come in from the Massachusetts set of The Holdovers, he was struck by the progression of star Paul Giamatti, with whom he first worked on Sideways two […]",Seija Rankin,https://www.hollywoodreporter.com/movies/movie-features/kevin-tent-the-holdovers-partnership-alexander-payne-1235837211/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/GettyImages-1998834897-H-2024.jpg?w=450&h=253&crop=1
‘Shayda’ Star Zar Amir Ebrahimi First Met Her Agent Keya Khayatian at a Persian Dance Party at Sundance,"My Rep and Me is a recurring Culture Shift feature in which reps and clients from the same historically marginalized background sit down to discuss the chemistry and business advantages of their special connection, in order to underscore the importance and benefits of diverse representation. UTA partner Keya Khayatian and actress-filmmaker Zar Amir Ebrahimi are […]",Rebecca Sun,https://www.hollywoodreporter.com/movies/movie-news/shayda-zar-amir-ebrahimi-persian-hollywood-agent-1235841174/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/2024_03-CultureShift-Khayatian_x_Ebrahimi-01.jpg?w=450&h=253&crop=1
Billie Eilish Says Dream About Christian Bale Made Her Realize She Had to Break Up With Boyfriend,"Billie Eilish is revealing the dream she had years ago that made her realize she needed to break up with her boyfriend at the time. The Grammy-winning singer and her brother, Finneas O’Connell, were chatting with Amelia Dimoldenberg on Friday for an Oscars Nominees ‘Pre-Luncheon’ Luncheon when Eilish opened up about the memorable dream. After Dimoldenberg […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/billie-eilish-dream-christian-bale-break-up-boyfriend-1235841107/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Billie-Eilish-Christian-Bale-getty-H-2024.jpg?w=450&h=253&crop=1
